Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Person
0.15234375,0.08984375,282.58236,-277.344337,1,-4.479155783,8.301046841,-8.375738813,5.256801492,-2.338962357,0.801136825,-0.185362831,0.020257346,P5
0.119140625,0.064453125,291.17071,-271.211972,1,-4.436965206,8.164901557,-8.211164277,5.250554666,-2.635089084,1.246169708,-0.462932018,0.084569581,P5
0.10546875,0.052734375,301.6976419,-249.5026202,1,-4.546647145,8.622817923,-9.006518855,5.901388278,-2.679867526,0.851329786,-0.145609477,0.003131709,P5
0.203125,0.140625,283.4702914,-251.1064775,1,-4.422516861,8.097966958,-8.027051866,4.831029054,-1.965454268,0.616988269,-0.155615942,0.024690154,P5
0.1171875,0.0625,339.8042888,-278.4990851,1,-4.456625718,8.142405302,-7.85504787,4.364768356,-1.567509575,0.538663894,-0.215747864,0.049123819,P5
0.11328125,0.060546875,387.7797672,-388.3830105,1,-4.330353161,7.713111149,-7.040109328,2.851150021,0.719965797,-1.583845887,0.839190233,-0.169044232,P5
0.109375,0.064453125,323.1093314,-371.9335431,1,-4.503636832,8.389737342,-8.639399345,5.937271863,-3.386998579,1.673468758,-0.550515419,0.080089644,P5
0.08203125,0.048828125,380.3010037,-450.3218568,1,-4.481713919,8.333023708,-8.450712962,5.32436136,-2.352499286,0.766296386,-0.143756759,0.005056433,P5
0.095703125,0.05078125,303.7950214,-312.2500983,1,-4.491077888,8.310182974,-8.251566805,4.872092191,-1.784852662,0.31287764,0.075577668,-0.043209638,P5
0.107421875,0.05859375,319.8462148,-349.603372,1,-4.558684178,8.701384851,-9.188165336,6.068797532,-2.665339712,0.697726893,-0.030459841,-0.025229331,P5
0.169921875,0.103515625,211.4845245,-216.6268745,1,-4.414202457,8.097664089,-8.115847275,5.174118776,-2.689707043,1.466986098,-0.667352409,0.148404526,P5
0.125,0.06640625,266.7990397,-333.5599868,1,-4.323763042,7.66713723,-7.27009036,4.050831413,-1.187652026,-0.221865581,0.418387411,-0.132952337,P5
0.111328125,0.0625,306.3931425,-308.557191,1,-4.366880009,7.897317856,-7.81953258,4.935287655,-2.308705233,0.788760787,-0.108957161,-0.017232303,P5
0.138671875,0.091796875,315.0959963,-225.1696133,1,-4.266658859,7.41228196,-6.694297357,3.278278199,-0.79340872,0.107295461,-0.081220551,0.037784442,P5
0.123046875,0.0703125,343.1927009,-243.2474839,1,-4.320351888,7.680617289,-7.412377043,4.59444807,-2.320027737,1.074043158,-0.34338131,0.047096832,P5
0.1171875,0.05859375,364.0253473,-244.0273177,1,-4.559594926,8.683986531,-9.075411391,5.805082476,-2.349034944,0.48442571,0.049150951,-0.038571215,P5
0.2109375,0.154296875,285.9704611,-155.73386,1,-4.487510873,8.399987581,-8.612643406,5.531084642,-2.653468971,1.177529968,-0.441624919,0.086694394,P5
0.150390625,0.087890625,316.1427564,-210.3574304,1,-4.432771898,8.143377451,-7.862804282,3.858572805,-0.213928391,-0.916305889,0.524539927,-0.100649061,P5
0.1484375,0.095703125,353.059553,-200.3818426,1,-4.387016566,7.921415405,-7.65840513,4.368441781,-1.494334296,0.194492822,0.094406474,-0.038944084,P5
0.126953125,0.064453125,341.2804219,-231.0928306,1,-4.286094381,7.554333034,-7.174281275,4.255408573,-1.987429959,0.912081864,-0.333413737,0.059471784,P5
0.154296875,0.099609375,319.4442827,-179.8641555,1,-4.508880211,8.420506257,-8.470706749,5.084564806,-2.02863985,0.684964898,-0.228623696,0.046842413,P5
0.115234375,0.072265625,358.1372452,-233.4702822,1,-4.418721166,8.113680727,-7.997066365,4.459073291,-1.170941152,-0.143973199,0.200721347,-0.042700837,P5
0.10546875,0.05859375,387.2625426,-389.2646858,1,-4.657958753,9.109672902,-9.828652656,6.588014309,-3.032112239,1.043952751,-0.251834326,0.028946185,P5
0.1328125,0.072265625,369.0091775,-310.0282118,1,-4.510156499,8.414602655,-8.487322693,5.191845745,-2.136111234,0.647789993,-0.13374819,0.013136227,P5
0.140625,0.091796875,319.275975,-303.1017818,1,-4.39360364,8.009097718,-8.016365611,5.137130033,-2.499495788,1.005081537,-0.27627984,0.034488261,P5
0.126953125,0.076171875,373.7993968,-289.6868461,1,-4.601867841,8.878292229,-9.456569784,6.262507959,-2.797846127,0.873112606,-0.175676205,0.018082924,P5
0.130859375,0.080078125,389.0659525,-276.9632431,1,-4.582748988,8.887073223,-9.843449337,7.522731542,-4.800219428,2.654727983,-1.02464381,0.186563888,P5
0.146484375,0.091796875,380.466194,-325.8615757,1,-4.440376249,8.16025467,-8.133333946,4.932105761,-1.94991745,0.463385292,-0.01678124,-0.015301316,P5
0.158203125,0.111328125,372.2831903,-310.7472824,1,-4.467809364,8.285652437,-8.34226969,5.155776431,-2.270517017,0.86984731,-0.277670455,0.047030249,P5
0.140625,0.07421875,425.8141908,-268.7547619,1,-4.378426163,7.892528093,-7.716929988,4.83449829,-2.521085486,1.313777548,-0.522625118,0.098301847,P5
0.126953125,0.0703125,338.6416182,-243.5686255,1,-4.369503963,7.734103514,-7.08678501,3.534618192,-0.831569596,-0.079853408,0.132627588,-0.033614434,P5
0.138671875,0.05859375,266.1586204,-257.4304034,1,-4.297186681,7.602605462,-7.311868691,4.494417844,-2.190751192,0.967392954,-0.314118397,0.049560611,P5
0.1171875,0.046875,303.1446883,-203.8296535,1,-4.43004277,8.027574317,-7.760243831,4.506768008,-1.765112715,0.492221823,-0.06949599,-0.001645382,P5
0.115234375,0.05078125,282.6188467,-268.5842997,1,-4.43002198,8.293227772,-8.932466596,6.936890668,-4.892165711,3.065323301,-1.287052736,0.246351486,P5
0.181640625,0.095703125,187.3101727,-186.8094468,1,-4.440273312,8.222157256,-8.402124006,5.541255243,-2.872101268,1.343970026,-0.475750669,0.082907455,P5
0.193359375,0.119140625,251.9087519,-167.1080909,1,-4.251787095,7.496944896,-7.111846087,3.99064166,-1.444800074,0.423797292,-0.131579154,0.028738931,P5
0.20703125,0.123046875,197.7418627,-175.9618591,1,-4.2941837,7.635515909,-7.144055998,3.350555406,0.103788633,-1.266322667,0.789192521,-0.174415426,P5
0.19921875,0.146484375,253.5386184,-248.1390064,1,-4.439805031,8.18260849,-8.224175986,5.101342682,-2.153056329,0.623194536,-0.087303994,-0.002768764,P5
0.12109375,0.068359375,293.9501323,-254.3999534,1,-4.382949491,7.940346031,-7.814006007,4.737268345,-1.92541209,0.458213621,0.020896283,-0.034312686,P5
0.162109375,0.10546875,312.0357895,-293.9777126,1,-4.307915163,7.628562815,-7.027331975,3.232144325,-0.070880296,-0.821412693,0.449431893,-0.082547304,P5
0.130859375,0.078125,305.8117403,-260.3611353,1,-4.430969251,8.07242832,-7.861233437,4.479371533,-1.483163547,0.171978504,0.07728515,-0.025670096,P5
0.111328125,0.05078125,311.6101433,-243.064502,1,-4.298130172,7.560847714,-7.038920668,3.90509177,-1.720204509,0.991854848,-0.52593892,0.125428764,P5
0.140625,0.08984375,298.0490061,-251.173522,1,-4.382730066,7.927212198,-7.75573117,4.724504249,-2.191628165,0.951302572,-0.329732207,0.056856588,P5
0.12109375,0.056640625,218.3182827,-228.376125,1,-4.440568227,8.210958474,-8.362238972,5.381862775,-2.434009201,0.75543065,-0.105530333,-0.005855659,P5
0.212890625,0.1640625,388.5254861,-249.8018569,1,-4.273565105,7.519353063,-7.14999733,4.248999268,-1.92794881,0.786517456,-0.234277379,0.030971872,P5
0.140625,0.091796875,355.1489173,-274.6983373,1,-4.483512126,8.399720607,-8.71214628,5.813454182,-2.928145667,1.211698477,-0.344632021,0.043603236,P5
0.146484375,0.083984375,322.6841379,-362.8663522,1,-4.344811305,7.695098564,-7.236904994,3.981267364,-1.206236574,-0.066352641,0.254538809,-0.076576923,P5
0.16796875,0.1171875,351.7804882,-305.366779,1,-4.501808308,8.463954145,-8.745602525,5.604343323,-2.418869908,0.696766639,-0.096108609,-0.002635507,P5
0.126953125,0.0703125,479.8589695,-388.9938588,1,-4.294638081,7.515156191,-7.000691407,3.959491774,-1.581598394,0.479550942,-0.07624688,-0.000988983,P5
0.134765625,0.091796875,356.4971516,-470.9530074,1,-4.424961032,8.252286946,-8.707915937,6.330467923,-4.020317307,2.353193424,-0.965100459,0.182429863,P5
0.150390625,0.099609375,410.0790428,-383.0100551,1,-4.570146162,8.714976037,-9.105566674,5.829212387,-2.392993512,0.527828744,0.03644259,-0.039728569,P5
0.1171875,0.068359375,548.7796879,-488.9288419,1,-4.391434859,7.904766115,-7.071451917,2.154457757,2.075969488,-2.749124083,1.322670777,-0.245796498,P5
0.16796875,0.10546875,444.7310264,-264.0879756,1,-4.343455152,7.755415367,-7.460936122,4.424443486,-1.865405158,0.578939161,-0.081676997,-0.007248699,P5
0.1171875,0.05859375,352.1384014,-202.4182453,1,-4.601502858,8.868915333,-9.484946874,6.495071926,-3.269735051,1.308213373,-0.36474407,0.048763708,P5
0.13671875,0.076171875,302.2097412,-158.6885221,1,-4.431048718,8.129712876,-8.110934233,4.989318625,-2.10245292,0.6187628,-0.092339653,-0.00096724,P5
0.146484375,0.0859375,362.7529719,-234.4428265,1,-4.34681242,7.785452812,-7.570369469,4.605934379,-1.965375167,0.496515737,0.04804129,-0.053344518,P5
0.130859375,0.0703125,340.7490749,-185.1902236,1,-4.502467507,8.447467081,-8.740180755,5.713605114,-2.617487147,0.834624215,-0.136891004,0.001362676,P5
0.1484375,0.087890625,299.0283766,-162.806078,1,-4.38727463,7.926425282,-7.670016351,4.442120711,-1.78642349,0.67340723,-0.252350482,0.054153203,P5
0.09375,0.037109375,302.660673,-187.4905978,1,-4.451612801,8.227182539,-8.28841904,5.130258781,-2.100069984,0.506643859,0.007605264,-0.031544008,P5
0.12109375,0.046875,258.0824632,-194.9406444,1,-4.500594788,8.437107438,-8.673242608,5.555142215,-2.472304359,0.804115973,-0.16291323,0.012728729,P5
0.1484375,0.083984375,314.4850016,-207.8954098,1,-4.433972869,8.183049667,-8.312427533,5.44030753,-2.802766978,1.299494508,-0.448713966,0.075093622,P5
0.109375,0.056640625,270.7633587,-321.3142692,1,-4.350313129,7.859499348,-7.775740203,4.836604712,-2.132735431,0.651087347,-0.074941487,-0.013402069,P6
0.181640625,0.126953125,393.1771812,-245.3116903,1,-4.332520119,7.686871466,-7.318441861,4.322627807,-1.938277325,0.771157315,-0.218010661,0.026625705,P6
0.146484375,0.08203125,323.6821771,-282.5036416,1,-4.417701892,8.123060826,-8.246694154,5.324804803,-2.435506774,0.780864097,-0.134587327,0.005791716,P6
0.12890625,0.072265625,320.7358423,-328.8693204,1,-4.347424457,7.729323351,-7.378158855,4.451026152,-2.217643387,1.107470163,-0.418474777,0.073907753,P6
0.16015625,0.09375,303.355311,-298.1008613,1,-4.375788025,7.935577801,-7.830512704,4.776429338,-2.053463737,0.710307127,-0.19522968,0.032725096,P6
0.1328125,0.07421875,329.4734756,-297.4350509,1,-4.392235976,7.940849193,-7.700801109,4.510036069,-1.828990749,0.596902574,-0.141310622,0.015600175,P6
0.1640625,0.107421875,248.4040717,-258.3729543,1,-4.344679107,7.752865144,-7.460431533,4.475456659,-2.016960557,0.778883187,-0.209830579,0.024728786,P6
0.171875,0.111328125,207.8660498,-290.5824487,1,-4.342534603,7.836060979,-7.759433305,4.830177181,-2.10327104,0.629233758,-0.089475878,-0.000717324,P6
0.1171875,0.06640625,348.8691656,-356.9977321,1,-4.438440862,8.187434504,-8.241923977,5.21687198,-2.566456275,1.260765802,-0.534618652,0.116424394,P6
0.189453125,0.125,338.4447483,-297.6061084,1,-4.359381291,7.796127317,-7.427080737,4.17884621,-1.49799647,0.334053059,-0.014018177,-0.010512118,P6
0.12890625,0.068359375,404.5650393,-324.8057065,1,-4.31501947,7.675392592,-7.205996525,3.659115953,-0.670415416,-0.34514224,0.249533469,-0.047386256,P6
0.21484375,0.15625,416.8544289,-341.9097824,1,-4.409765463,8.026983413,-7.938939233,4.956185144,-2.356244402,0.946760925,-0.24713043,0.022176146,P6
0.1484375,0.09375,375.0274472,-325.9031279,1,-4.251765551,7.661006522,-7.778775735,5.185581434,-2.688815075,1.209778679,-0.402628899,0.06573689,P6
0.150390625,0.083984375,304.44025,-325.8542652,1,-4.304252037,7.710330926,-7.615703341,4.846947018,-2.346981825,0.91215671,-0.223186625,0.020745874,P6
0.1328125,0.07421875,382.6402274,-329.2774321,1,-4.420535434,7.983890146,-7.634452486,4.344181627,-1.759547024,0.657690538,-0.200051865,0.028855055,P6
0.134765625,0.076171875,370.4938466,-380.3131561,1,-4.27219142,7.540422017,-7.19627604,4.146248761,-1.458576754,0.12805118,0.180370802,-0.067975503,P6
0.140625,0.08984375,303.3840453,-310.1717551,1,-4.387155199,8.001783167,-8.064552191,5.358862191,-2.977133922,1.573538553,-0.627665686,0.122371936,P6
0.158203125,0.1015625,306.9488174,-275.0746369,1,-4.456064817,8.332958073,-8.700869132,5.873028364,-2.873086449,1.013868547,-0.200221968,0.010436396,P6
0.146484375,0.078125,225.4424509,-306.6368574,1,-4.388500367,7.972692576,-7.884660872,4.80393417,-1.938711134,0.445696869,0.016690923,-0.02710554,P6
0.126953125,0.0703125,299.6725138,-363.2193209,1,-4.405832027,8.130044065,-8.248910582,5.228754333,-2.428298937,1.034602666,-0.392537191,0.082255177,P6
0.12890625,0.072265625,287.5449385,-289.4561418,1,-4.261104464,7.538516379,-7.287114638,4.492788058,-2.263506732,1.184325894,-0.515449563,0.111630901,P6
0.140625,0.080078125,204.1576028,-337.1834535,1,-4.375862061,7.94193702,-7.818323663,4.800468129,-2.339597675,1.220687122,-0.551465439,0.122212473,P6
0.130859375,0.064453125,329.7500865,-326.2831564,1,-4.342036158,7.706933319,-7.280643113,4.124249178,-1.614620151,0.516446964,-0.12941567,0.019122453,P6
0.140625,0.0859375,328.3281453,-300.8047621,1,-4.335214252,7.736693714,-7.426982612,4.259287519,-1.443222131,0.071266308,0.212450871,-0.074234215,P6
0.13671875,0.087890625,539.421893,-403.351231,1,-4.414047972,7.989523194,-7.407332637,3.077267526,0.763559139,-1.799561475,0.998703208,-0.208065498,P6
0.2109375,0.150390625,526.7582731,-369.8162845,1,-4.468086048,8.346197899,-8.538459354,5.317529776,-2.108721765,0.483706507,-0.017907355,-0.0142066,P6
0.17578125,0.119140625,449.9000993,-398.5525679,1,-4.386270427,7.924915915,-7.592681824,4.018336343,-0.832356781,-0.419087993,0.380941536,-0.093762322,P6
0.111328125,0.0625,545.4807782,-415.8198384,1,-4.340837022,7.707237279,-7.278833516,4.322129879,-2.419849111,1.706068386,-0.903055175,0.207207553,P6
0.1484375,0.095703125,481.5756221,-416.1751578,1,-4.477195058,8.354246156,-8.479382832,5.161897879,-1.936366887,0.378945557,0.01676611,-0.018854443,P6
0.19140625,0.138671875,386.8077429,-350.0490639,1,-4.416281588,8.035699543,-7.955567046,5.24309429,-3.317501484,2.28707495,-1.115321073,0.238835049,P6
0.18359375,0.126953125,352.8192222,-313.7818942,1,-4.370847268,7.838637597,-7.584004107,4.707615926,-2.548891741,1.477013647,-0.652824278,0.133325192,P6
0.13671875,0.08203125,545.2787795,-398.4337547,1,-4.566064863,8.692487906,-9.124034858,6.04404959,-2.836993606,1.000839083,-0.238665651,0.02840007,P6
0.1328125,0.076171875,402.46195,-348.6470428,1,-4.429874295,7.999832213,-7.546914372,3.906972589,-0.926773622,-0.141470706,0.180827735,-0.042570073,P6
0.125,0.0703125,358.3029232,-386.4647358,1,-4.458897712,8.216605685,-8.250721428,5.167935042,-2.247877926,0.647317975,-0.055926771,-0.018414532,P6
0.12109375,0.072265625,390.1501474,-384.9756116,1,-4.298743178,7.610530676,-7.312570141,4.579646479,-2.54376344,1.437987989,-0.57066466,0.097642555,P6
0.11328125,0.0625,421.6682718,-375.8668632,1,-4.406175452,7.976187654,-7.762757622,4.620898054,-1.931646109,0.609392717,-0.106624175,0.000766604,P6
0.125,0.07421875,403.5199566,-357.6729635,1,-4.367248184,7.989357627,-8.187555652,5.457380122,-2.503552196,0.548931268,0.15751178,-0.094768062,P6
0.1171875,0.068359375,392.162161,-341.4110397,1,-4.357648347,7.745916049,-7.333498691,4.173469747,-1.553861326,0.296421015,0.071238765,-0.042012225,P6
0.13671875,0.08203125,307.1932505,-283.1208696,1,-4.338584139,7.723729533,-7.297688486,3.944321693,-1.104531774,-0.081773157,0.217061844,-0.062478368,P6
0.162109375,0.10546875,368.4507138,-351.0511426,1,-4.427700317,8.060999057,-7.875522644,4.619661176,-1.737178378,0.34031214,0.058750962,-0.039291168,P6
0.138671875,0.08203125,511.538909,-383.4273036,1,-4.573194712,8.760671863,-9.247729315,6.045118415,-2.647838737,0.799310299,-0.147552373,0.011247283,P6
0.1171875,0.068359375,355.2761542,-269.592123,1,-4.361964564,7.746273969,-7.263825616,4.030207592,-1.504980112,0.405904051,-0.041623687,-0.009958641,P6
0.1484375,0.08984375,345.7674807,-262.8347001,1,-4.310816892,7.609031923,-7.203300814,4.362821317,-2.429058399,1.577644157,-0.780347056,0.174072767,P6
0.15234375,0.099609375,398.0253809,-344.805802,1,-4.429449062,8.106076839,-8.022768898,4.79465081,-1.781988681,0.258268713,0.135408553,-0.060165879,P6
0.134765625,0.08203125,394.551394,-347.392008,1,-4.298353611,7.536145385,-7.02910859,3.985143675,-1.679152467,0.67140939,-0.227722589,0.041680093,P6
0.103515625,0.0546875,550.9214597,-338.3251103,1,-4.325866722,7.584761708,-6.879610783,3.366168971,-0.690340824,-0.229816355,0.238109484,-0.063356744,P6
0.150390625,0.09375,555.8006562,-418.771093,1,-4.454864924,8.291317514,-8.523977569,5.58881158,-2.722200407,1.094587882,-0.319858591,0.046247061,P6
0.09375,0.046875,481.8615839,-354.4840614,1,-4.402816207,7.954535621,-7.742040255,4.612069181,-1.853698967,0.46549519,-0.014710374,-0.018810898,P6
0.12109375,0.072265625,577.9156822,-385.8155822,1,-4.48521667,8.418060461,-8.734275639,5.784925294,-2.912291312,1.327982013,-0.497723912,0.098613784,P6
0.12109375,0.072265625,512.3795557,-428.3982136,1,-4.384746326,7.932229861,-7.670486429,4.273611829,-1.27970029,0.032057314,0.134459946,-0.037363573,P6
0.1796875,0.1171875,545.256938,-321.9342214,1,-4.314047217,7.686384476,-7.378447602,4.183282352,-1.347724081,0.070354488,0.143657537,-0.043400645,P6
0.150390625,0.080078125,404.9790089,-348.0647316,1,-4.369448385,7.914000133,-7.630611655,4.05564474,-0.862206417,-0.341896295,0.304849889,-0.0702746,P6
0.15625,0.09765625,447.2747796,-351.1846843,1,-4.489779607,8.280328434,-8.152851164,4.749123492,-1.784435115,0.483808122,-0.099566946,0.013389745,P6
0.138671875,0.08984375,449.074804,-356.4425074,1,-4.540982888,8.598023144,-8.954688566,5.931529775,-2.991131193,1.345715741,-0.470996314,0.082565017,P6
0.125,0.068359375,512.4353116,-380.9428481,1,-4.552319524,8.765341455,-9.589202556,7.174428325,-4.547562989,2.642897016,-1.119448672,0.225920248,P6
0.142578125,0.0859375,442.3000869,-400.4140929,1,-4.43657694,8.20625783,-8.340692253,5.333795391,-2.464617725,0.907897424,-0.233993835,0.027983239,P6
0.1484375,0.083984375,285.8567277,-298.3118591,1,-4.301123997,7.666656766,-7.331806567,4.053315815,-1.237546075,0.105550419,0.056854801,-0.011816306,P6
0.16015625,0.099609375,296.9589122,-305.9214329,1,-4.360645572,7.781246588,-7.351181538,3.947035489,-1.01143812,-0.253772133,0.347516813,-0.098735347,P6
0.1328125,0.0859375,304.0042669,-311.3864357,1,-4.194758792,7.218110625,-6.656399763,3.859676612,-1.964138135,1.203054867,-0.61400034,0.148558817,P6
0.1328125,0.07421875,385.8475621,-348.1059865,1,-4.418891364,8.044550558,-7.884911354,4.655389943,-1.756649003,0.342713768,0.053408289,-0.035572848,P6
0.16015625,0.103515625,380.5338136,-309.6749953,1,-4.366423712,7.873266461,-7.379563008,3.309512109,0.320508212,-1.378189952,0.781670482,-0.160720347,P6
0.162109375,0.111328125,257.8792631,-264.4926034,1,-4.385519631,7.929933101,-7.734920249,4.602484866,-1.89501236,0.60244511,-0.135167853,0.01579219,P6
0.169921875,0.11328125,246.5440163,-287.187338,1,-4.284421162,7.492933567,-6.851892547,3.567619396,-1.31633459,0.69990477,-0.426821494,0.119060752,P6
0.138671875,0.0859375,362.5946687,-280.2181752,1,-4.460118864,8.265779938,-8.412104269,5.464430542,-2.714885987,1.182088926,-0.389598676,0.06444378,P6
0.16015625,0.099609375,417.5788421,-357.8005419,1,-4.331551965,7.734880523,-7.441030879,4.341672732,-1.71381943,0.486175422,-0.079291269,0.003029626,P6
0.306640625,0.20703125,578.4681067,-518.1978768,1,-4.367218922,7.843913146,-7.546423928,4.354939517,-1.690067026,0.494170975,-0.097113351,0.00782885,P6
0.138671875,0.080078125,385.4885228,-479.2919686,1,-4.37573267,7.884000761,-7.67655578,4.570314287,-1.76578394,0.300325033,0.125244373,-0.061781611,P6
0.1484375,0.078125,424.0162047,-349.9242625,1,-4.375412033,7.902501992,-7.76964333,4.814847315,-2.210922603,0.816259886,-0.196743777,0.019148204,P6
0.21875,0.15625,378.9352992,-270.8137591,1,-4.384280055,7.947000448,-7.87142363,5.014891438,-2.540290845,1.145909814,-0.36395766,0.052185499,P6
0.15625,0.095703125,346.7587109,-297.5825957,1,-4.457250264,8.260071085,-8.381487197,5.281501787,-2.248174486,0.599634297,-0.032053098,-0.022213406,P6
0.125,0.076171875,459.0365754,-311.5294182,1,-4.427157157,8.143614459,-8.173149053,5.134309466,-2.387223669,0.944318732,-0.26803673,0.033389045,P6
0.103515625,0.05078125,495.5502365,-351.4839834,1,-4.345974887,7.784099721,-7.591107558,4.783296466,-2.490650748,1.223533772,-0.433834164,0.07070268,P6
0.1640625,0.107421875,396.8243702,-304.5664273,1,-4.356665416,7.855353619,-7.731407795,4.819957501,-2.250298055,0.850211041,-0.205825923,0.018732394,P6
0.12109375,0.072265625,297.353358,-283.4616196,1,-4.408581357,8.020816977,-7.945098947,4.936506153,-2.152533108,0.579988918,0.013307736,-0.044382913,P6
0.201171875,0.12890625,269.581922,-281.3218591,1,-4.245712724,7.398442366,-6.883438985,3.888732411,-1.68064992,0.794307751,-0.353333565,0.081713069,P6
0.1640625,0.08203125,281.0225867,-336.867298,1,-4.479344398,8.360651302,-8.555286731,5.352854628,-2.055417389,0.285687378,0.152069317,-0.061186137,P6
0.138671875,0.08203125,398.3953807,-315.0508401,1,-4.441469637,8.170594009,-8.168850371,4.986341678,-1.963610414,0.40174508,0.053953785,-0.038670758,P6
0.146484375,0.08984375,309.4896257,-260.0641919,1,-4.42556958,8.048166793,-7.875019527,4.699780468,-1.953348436,0.644338768,-0.162184968,0.023854334,P6
0.19140625,0.130859375,372.5835262,-294.2254258,1,-4.360753402,7.878620266,-7.774332069,4.860207462,-2.296709283,0.913744119,-0.251109429,0.030379823,P6
0.17578125,0.109375,241.1535116,-304.074317,1,-4.381847862,7.975424337,-7.969523142,5.070764267,-2.412943448,0.941946363,-0.259052672,0.035267448,P6
0.0703125,0.033203125,439.6780162,-273.4508026,1,-4.495118162,8.52717306,-9.155543506,6.51896879,-3.541551036,1.582267561,-0.533851957,0.097723859,P7
0.083984375,0.04296875,630.8171939,-449.1365374,1,-4.638267757,8.844015613,-8.828431463,4.880807745,-1.621352135,0.627607231,-0.367473137,0.103138328,P7
0.08203125,0.044921875,526.0568397,-377.8342417,1,-4.448903834,8.207288317,-8.244686883,5.19340564,-2.48846582,1.106145872,-0.396415184,0.071727356,P7
0.095703125,0.04296875,783.0128445,-619.9898627,1,-4.486184466,8.327426415,-8.358495976,5.096338455,-2.102822234,0.640194604,-0.124917572,0.008513412,P7
0.095703125,0.041015625,779.5215567,-642.1967519,1,-4.42055096,8.066885058,-7.912243535,4.738903347,-2.170660145,1.072018425,-0.482181241,0.107929481,P7
0.09765625,0.056640625,696.591849,-502.0634802,1,-4.338604632,7.74913424,-7.510412166,4.621618999,-2.179569636,0.819788336,-0.157462865,-0.004416127,P7
0.078125,0.037109375,713.8935177,-536.8467485,1,-4.35628337,7.779270184,-7.431046137,4.271092652,-1.643680778,0.439119568,-0.056242867,-0.002152924,P7
0.07421875,0.03125,501.5501032,-301.1884167,1,-4.504276401,8.496248541,-8.938993336,6.214334014,-3.497566609,1.776806114,-0.669289814,0.122822099,P7
0.103515625,0.048828125,629.2740431,-547.4655346,1,-4.328006075,7.592852321,-6.92248211,3.659169986,-1.509442702,0.831422985,-0.418407945,0.094974554,P7
0.154296875,0.08984375,601.317998,-661.6336005,1,-4.439715507,8.096495204,-7.860307378,4.424045364,-1.405032492,0.085032669,0.150526825,-0.051012684,P7
0.166015625,0.09765625,564.2463151,-542.1544296,1,-4.487777567,8.501806467,-9.180530967,6.695264832,-3.685343971,1.432862506,-0.283046586,0.00679635,P7
0.142578125,0.07421875,645.1480146,-686.6544556,1,-4.246841214,7.625290029,-7.729685486,4.976359841,-2.030424559,0.373258694,0.065715879,-0.033620215,P7
0.140625,0.080078125,631.7201907,-549.0870081,1,-4.334581912,7.694400586,-7.249757054,4.0275064,-1.506828243,0.496687425,-0.156753192,0.029370768,P7
0.123046875,0.064453125,722.749854,-493.4305778,1,-4.417340864,8.005112589,-7.780212185,4.617234298,-1.95802949,0.687739958,-0.177448773,0.02299154,P7
0.267578125,0.20703125,587.8026627,-502.1720376,1,-4.431235574,8.178782978,-8.278879264,5.27095339,-2.456515944,0.946461297,-0.264581543,0.035061275,P7
0.140625,0.078125,669.6601556,-579.2967697,1,-4.30352907,7.580094827,-7.122273758,3.88792743,-1.028650118,-0.315427727,0.422133663,-0.120229667,P7
0.08203125,0.037109375,617.2181665,-482.2353866,1,-4.422607184,8.14420901,-8.337576079,5.850314626,-3.866776422,2.621082342,-1.260626215,0.272062558,P7
0.109375,0.05859375,626.5085674,-476.8486564,1,-4.426667117,8.13447026,-8.038037508,4.578157051,-1.380867533,0.035817022,0.130133349,-0.0329302,P7
0.119140625,0.0625,636.241007,-552.1413156,1,-4.564381128,8.700606223,-9.162678984,6.088242528,-2.792912695,0.838119753,-0.089205904,-0.017757002,P7
0.091796875,0.041015625,659.8948901,-585.4099263,1,-4.365062049,7.854297455,-7.65969184,4.626130352,-1.898616904,0.416951639,0.087277181,-0.061226495,P7
0.126953125,0.06640625,683.0085355,-637.3074681,1,-4.468093684,8.27284157,-8.333515148,5.23631449,-2.486013881,1.140503419,-0.460248392,0.098254232,P7
0.091796875,0.04296875,700.9420065,-559.0649633,1,-4.460706447,8.236226235,-8.309692394,5.239811444,-2.241172566,0.531347824,0.058781274,-0.05456247,P7
0.111328125,0.052734375,748.206354,-715.2054989,1,-4.457158778,8.330682982,-8.618509716,5.484364985,-2.053897394,0.110794161,0.312598682,-0.108816432,P7
0.169921875,0.09375,616.725018,-657.6409268,1,-4.273431058,7.443658468,-6.913642569,4.192256954,-2.613171567,1.955106249,-1.018104642,0.227384845,P7
0.103515625,0.046875,781.490421,-604.8365242,1,-4.443519121,8.192938562,-8.240090605,5.096495078,-2.054601454,0.437507674,0.051710526,-0.040376771,P7
0.13671875,0.078125,680.9464901,-597.1510289,1,-4.386564531,7.999514617,-8.022899457,5.150788649,-2.513019453,1.018082269,-0.275148645,0.029285003,P7
0.10546875,0.048828125,722.2916466,-616.8743625,1,-4.359413507,7.781239614,-7.301490775,3.952521647,-1.522301655,0.738050975,-0.381730257,0.093202358,P7
0.091796875,0.04296875,703.6286212,-518.1204878,1,-4.443623705,8.218842286,-8.388126572,5.465055718,-2.578619929,0.891543222,-0.173014699,0.008016427,P7
0.15625,0.08984375,566.5548513,-610.9924281,1,-4.338035523,7.757254287,-7.550104732,4.627456334,-2.042447793,0.635551412,-0.079503271,-0.010128162,P7
